Timestamp;From;To
2014-04-18 11:19:03;Nico@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-18 11:24:00;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-18 11:26:55;Helen@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-18 11:30:16;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-18 11:33:37;Nico@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-18 11:36:49;Ton@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-18 11:38:35;Otto@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-18 11:41:20;Ronald@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-18 11:45:17;Nico@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-18 11:48:53;Leontien@DutchFlowers.nl;Ronald@DutchFlowers.nl
2014-04-18 11:52:17;Claudia@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-18 11:55:23;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-18 11:58:04;Otto@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-18 11:58:44;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-18 12:00:26;Ton@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-18 12:02:52;Victor@DutchFlowers.nl;Ronald@DutchFlowers.nl
2014-04-18 12:05:00;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-18 12:05:50;Koosje@DutchFlowers.nl;Ton@DutchFlowers.nl
2014-04-18 12:10:37;Yorik@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-18 12:14:28;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-18 12:16:28;Koosje@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-18 12:16:45;Ellen@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-18 12:19:58;Nico@DutchFlowers.nl;Peter@DutchFlowers.nl
2014-04-18 12:20:03;Iris@DutchFlowers.nl;Zach@DutchFlowers.nl
2014-04-18 12:21:14;Britt@DutchFlowers.nl;Willem@DutchFlowers.nl
2014-04-18 12:23:00;Yorik@DutchFlowers.nl;Ronald@DutchFlowers.nl
2014-04-18 12:24:31;Britt@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-18 12:25:13;Willem@DutchFlowers.nl;Nico@DutchFlowers.nl
2014-04-18 12:27:38;Grace@DutchFlowers.nl;Willem@DutchFlowers.nl
2014-04-18 12:32:03;Nico@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-18 12:32:05;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-18 12:32:15;Britt@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-18 12:34:57;Leontien@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-18 12:38:21;Steve@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-18 12:40:24;Dolores@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-18 12:44:12;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-18 12:47:20;Britt@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-18 12:48:58;Steve@DutchFlowers.nl;Otto@DutchFlowers.nl
2014-04-18 12:52:37;Fiona@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-18 12:53:12;Nico@DutchFlowers.nl;Zach@DutchFlowers.nl
2014-04-18 12:55:09;Ellen@DutchFlowers.nl;Steve@DutchFlowers.nl
2014-04-18 12:56:37;Zach@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-18 13:01:05;Jantien@DutchFlowers.nl;Steve@DutchFlowers.nl
2014-04-18 13:01:29;Grace@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-18 13:01:41;Jantien@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-18 13:06:40;Willem@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-18 13:06:59;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-18 13:10:25;Steve@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-18 13:13:40;Claudia@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-18 13:17:12;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-18 13:22:09;Koosje@DutchFlowers.nl;Steve@DutchFlowers.nl
2014-04-18 13:25:58;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-18 13:27:13;Iris@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-18 13:28:42;Jantien@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-18 13:30:45;Dolores@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-18 13:33:03;Grace@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-18 13:34:07;Dolores@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-18 13:38:27;Manon@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-18 13:39:41;Jantien@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-18 13:42:06;Grace@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-18 13:43:58;Yorik@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-18 13:45:54;Anouk@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-18 13:50:34;Yorik@DutchFlowers.nl;Peter@DutchFlowers.nl
2014-04-18 13:50:58;Manon@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-18 13:53:17;Victor@DutchFlowers.nl;Quincy@DutchFlowers.nl
2014-04-18 13:53:41;Koosje@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-18 13:58:31;Zach@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-18 14:02:49;Ton@DutchFlowers.nl;Ronald@DutchFlowers.nl
2014-04-18 14:05:55;Leontien@DutchFlowers.nl;Willem@DutchFlowers.nl
2014-04-18 14:10:33;Ursul@DutchFlowers.nl;Yorik@DutchFlowers.nl
2014-04-18 14:15:16;Dolores@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-18 14:15:30;Helen@DutchFlowers.nl;Zach@DutchFlowers.nl
2014-04-18 14:16:16;Manon@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-18 14:18:33;Leontien@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-18 14:21:04;Ton@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-18 14:24:49;Anouk@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-18 14:29:42;Manon@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-18 14:33:52;Fiona@DutchFlowers.nl;Otto@DutchFlowers.nl
2014-04-18 14:38:35;Grace@DutchFlowers.nl;Ton@DutchFlowers.nl
2014-04-18 14:43:24;Manon@DutchFlowers.nl;Peter@DutchFlowers.nl
2014-04-18 14:46:24;Fiona@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-18 14:49:04;Britt@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-18 14:52:19;Zach@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-18 14:57:11;Anouk@DutchFlowers.nl;Ton@DutchFlowers.nl
2014-04-18 14:57:28;Fiona@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-18 15:02:17;Victor@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-18 15:04:31;Koosje@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-18 15:07:34;Manon@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-18 15:09:53;Ellen@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-18 15:12:58;Ursul@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-18 15:14:57;Manon@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-18 15:18:52;Manon@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-18 15:21:21;Anouk@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-18 15:24:00;Ton@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-18 15:25:44;Anouk@DutchFlowers.nl;Zach@DutchFlowers.nl
2014-04-18 15:29:25;Dolores@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-18 15:32:23;Ellen@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-18 15:36:14;Britt@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-18 15:38:33;Anouk@DutchFlowers.nl;Willem@DutchFlowers.nl
2014-04-18 15:39:13;Helen@DutchFlowers.nl;Zach@DutchFlowers.nl
2014-04-18 15:41:03;Grace@DutchFlowers.nl;Nico@DutchFlowers.nl
2014-04-18 15:42:28;Helen@DutchFlowers.nl;Victor@DutchFlowers.nl
2014-04-18 15:46:16;Helen@DutchFlowers.nl;Otto@DutchFlowers.nl
2014-04-18 15:47:49;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-18 15:50:17;Claudia@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-18 15:52:58;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-18 15:54:56;Anouk@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-18 15:58:19;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-18 16:02:06;Iris@DutchFlowers.nl;Otto@DutchFlowers.nl
2014-04-18 16:07:05;Britt@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-18 16:11:56;Britt@DutchFlowers.nl;Nico@DutchFlowers.nl
2014-04-18 16:15:27;Victor@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-18 16:17:11;Dolores@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-18 16:21:23;Britt@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-18 16:24:34;Xander@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-18 16:25:59;Anouk@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-18 16:29:02;Leontien@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-18 16:31:30;Jantien@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-18 16:31:54;Britt@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-18 16:34:37;Zach@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-18 16:38:03;Britt@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-18 16:38:37;Iris@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-18 16:38:58;Yorik@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-18 16:41:31;Dolores@DutchFlowers.nl;Peter@DutchFlowers.nl
2014-04-18 16:43:09;Peter@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-18 16:45:34;Xander@DutchFlowers.nl;Victor@DutchFlowers.nl
2014-04-18 16:46:24;Leontien@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-18 16:50:34;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-18 16:51:22;Xander@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-18 16:54:28;Iris@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-18 16:55:38;Ursul@DutchFlowers.nl;Quincy@DutchFlowers.nl
2014-04-18 16:55:57;Koosje@DutchFlowers.nl;Ronald@DutchFlowers.nl
2014-04-18 16:56:50;Helen@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-18 16:59:46;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-18 17:00:25;Anouk@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-18 17:03:25;Zach@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-18 17:05:09;Claudia@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-18 17:05:10;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-18 17:08:58;Peter@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-18 17:11:49;Dolores@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-18 17:13:09;Victor@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-21 09:05:49;Claudia@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-21 09:07:32;Koosje@DutchFlowers.nl;Victor@DutchFlowers.nl
2014-04-21 09:09:05;Britt@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-21 09:13:59;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-21 09:17:45;Victor@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-21 09:21:03;Ton@DutchFlowers.nl;Willem@DutchFlowers.nl
2014-04-21 09:25:29;Anouk@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-21 09:25:45;Jantien@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-21 09:29:55;Iris@DutchFlowers.nl;Victor@DutchFlowers.nl
2014-04-21 09:33:54;Koosje@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-21 09:33:57;Jantien@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-21 09:34:26;Claudia@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-21 09:37:05;Helen@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-21 09:37:43;Iris@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-21 09:39:58;Anouk@DutchFlowers.nl;Peter@DutchFlowers.nl
2014-04-21 09:40:31;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-21 09:44:10;Anouk@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-21 09:49:07;Koosje@DutchFlowers.nl;Quincy@DutchFlowers.nl
2014-04-21 09:50:38;Koosje@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-21 09:55:03;Iris@DutchFlowers.nl;Willem@DutchFlowers.nl
2014-04-21 09:57:19;Dolores@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-21 09:59:49;Willem@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-21 10:02:31;Leontien@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-21 10:03:50;Zach@DutchFlowers.nl;Xander@DutchFlowers.nl
2014-04-21 10:06:29;Ton@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-21 10:06:47;Ellen@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-21 10:09:21;Claudia@DutchFlowers.nl;Willem@DutchFlowers.nl
2014-04-21 10:13:12;Ronald@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-21 10:15:48;Jantien@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-21 10:18:13;Iris@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-21 10:18:55;Anouk@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-21 10:21:15;Koosje@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-21 10:24:16;Jantien@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-21 10:25:49;Anouk@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-21 10:26:19;Victor@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-21 10:26:30;Ellen@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-21 10:29:29;Fiona@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-21 10:31:28;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-21 10:32:52;Anouk@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-21 10:34:38;Yorik@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-21 10:35:46;Jantien@DutchFlowers.nl;Yorik@DutchFlowers.nl
2014-04-21 10:40:35;Xander@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-21 10:43:09;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-21 10:45:08;Ronald@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-21 10:45:26;Victor@DutchFlowers.nl;Willem@DutchFlowers.nl
2014-04-21 10:46:16;Yorik@DutchFlowers.nl;Victor@DutchFlowers.nl
2014-04-21 10:48:28;Dolores@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-21 10:50:42;Yorik@DutchFlowers.nl;Nico@DutchFlowers.nl
2014-04-21 10:53:09;Koosje@DutchFlowers.nl;Otto@DutchFlowers.nl
2014-04-21 10:54:13;Yorik@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-21 10:54:39;Manon@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-21 10:58:29;Fiona@DutchFlowers.nl;Ton@DutchFlowers.nl
2014-04-21 11:02:44;Grace@DutchFlowers.nl;Victor@DutchFlowers.nl
2014-04-21 11:03:54;Ellen@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-21 11:05:26;Jantien@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-21 11:09:27;Ronald@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-21 11:11:19;Ellen@DutchFlowers.nl;Xander@DutchFlowers.nl
2014-04-21 11:16:17;Victor@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-21 11:16:35;Victor@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-21 11:20:20;Jantien@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-21 11:21:43;Koosje@DutchFlowers.nl;Zach@DutchFlowers.nl
2014-04-21 11:24:25;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-21 11:28:28;Willem@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-21 11:33:07;Manon@DutchFlowers.nl;Zach@DutchFlowers.nl
2014-04-21 11:34:06;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-21 11:34:23;Anouk@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-21 11:37:19;Yorik@DutchFlowers.nl;Otto@DutchFlowers.nl
2014-04-21 11:39:06;Grace@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-21 11:42:40;Grace@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-21 11:46:28;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-21 11:51:22;Nico@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-21 11:55:07;Peter@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-21 11:56:17;Koosje@DutchFlowers.nl;Zach@DutchFlowers.nl
2014-04-21 12:01:17;Otto@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-21 12:03:10;Ton@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-21 12:05:32;Dolores@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-21 12:08:48;Ellen@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-21 12:09:35;Ellen@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-21 12:10:35;Fiona@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-21 12:12:30;Ellen@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-21 12:13:41;Ton@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-21 12:16:23;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-21 12:16:26;Manon@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-21 12:20:24;Quincy@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-21 12:25:05;Ursul@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-21 12:25:28;Anouk@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-21 12:25:37;Leontien@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-21 12:26:58;Xander@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-21 12:31:55;Ellen@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-21 12:35:08;Victor@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-21 12:36:16;Claudia@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-21 12:38:37;Fiona@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-21 12:42:55;Dolores@DutchFlowers.nl;Victor@DutchFlowers.nl
2014-04-21 12:46:28;Dolores@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-21 12:47:58;Britt@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-21 12:49:03;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-21 12:50:23;Helen@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-21 12:51:57;Grace@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-21 12:54:32;Iris@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-21 12:56:01;Britt@DutchFlowers.nl;Quincy@DutchFlowers.nl
2014-04-21 12:59:16;Fiona@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-21 13:01:30;Yorik@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-21 13:04:59;Otto@DutchFlowers.nl;Xander@DutchFlowers.nl
2014-04-21 13:05:00;Grace@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-21 13:05:48;Ellen@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-21 13:08:17;Quincy@DutchFlowers.nl;Yorik@DutchFlowers.nl
2014-04-21 13:11:22;Ursul@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-21 13:16:14;Helen@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-21 13:20:08;Jantien@DutchFlowers.nl;Zach@DutchFlowers.nl
2014-04-21 13:22:44;Jantien@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-21 13:23:34;Fiona@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-21 13:27:38;Ronald@DutchFlowers.nl;Otto@DutchFlowers.nl
2014-04-21 13:31:12;Peter@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-21 13:36:06;Jantien@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-21 13:40:27;Nico@DutchFlowers.nl;Peter@DutchFlowers.nl
2014-04-21 13:45:07;Ton@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-21 13:48:55;Ursul@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-21 13:53:50;Anouk@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-21 13:57:32;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-21 13:59:27;Iris@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-21 14:00:08;Victor@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-21 14:03:04;Jantien@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-21 14:07:18;Iris@DutchFlowers.nl;Peter@DutchFlowers.nl
2014-04-21 14:09:09;Anouk@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-21 14:10:37;Manon@DutchFlowers.nl;Steve@DutchFlowers.nl
2014-04-21 14:13:05;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-21 14:15:22;Claudia@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-21 14:18:08;Jantien@DutchFlowers.nl;Yorik@DutchFlowers.nl
2014-04-21 14:18:39;Koosje@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-21 14:23:28;Ronald@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-21 14:26:22;Grace@DutchFlowers.nl;Victor@DutchFlowers.nl
2014-04-21 14:27:17;Koosje@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-21 14:29:47;Britt@DutchFlowers.nl;Ronald@DutchFlowers.nl
2014-04-21 14:31:22;Nico@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-21 14:35:00;Ellen@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-21 14:36:39;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-21 14:41:02;Victor@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-21 14:41:53;Yorik@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-21 14:43:22;Manon@DutchFlowers.nl;Xander@DutchFlowers.nl
2014-04-21 14:47:41;Dolores@DutchFlowers.nl;Zach@DutchFlowers.nl
2014-04-21 14:52:24;Steve@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-21 14:53:32;Peter@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-21 14:53:53;Grace@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-21 14:54:26;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-21 14:54:52;Dolores@DutchFlowers.nl;Steve@DutchFlowers.nl
2014-04-21 14:59:00;Claudia@DutchFlowers.nl;Zach@DutchFlowers.nl
2014-04-21 15:03:02;Jantien@DutchFlowers.nl;Victor@DutchFlowers.nl
2014-04-21 15:04:48;Britt@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-21 15:05:45;Jantien@DutchFlowers.nl;Zach@DutchFlowers.nl
2014-04-21 15:08:45;Manon@DutchFlowers.nl;Willem@DutchFlowers.nl
2014-04-21 15:13:13;Jantien@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-21 15:17:38;Anouk@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-21 15:17:45;Iris@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-21 15:18:25;Nico@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-21 15:23:23;Koosje@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-21 15:25:42;Xander@DutchFlowers.nl;Quincy@DutchFlowers.nl
2014-04-21 15:29:39;Leontien@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-21 15:33:16;Xander@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-21 15:34:12;Ronald@DutchFlowers.nl;Yorik@DutchFlowers.nl
2014-04-21 15:38:59;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-21 15:39:48;Iris@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-21 15:43:53;Ellen@DutchFlowers.nl;Yorik@DutchFlowers.nl
2014-04-21 15:48:06;Anouk@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-21 15:49:31;Iris@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-21 15:51:34;Iris@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-21 15:53:48;Zach@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-21 15:54:19;Iris@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-21 15:58:10;Fiona@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-21 16:03:05;Otto@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-21 16:07:04;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-21 16:11:21;Steve@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-21 16:15:23;Xander@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-21 16:19:08;Anouk@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-21 16:22:08;Grace@DutchFlowers.nl;Peter@DutchFlowers.nl
2014-04-21 16:22:58;Ellen@DutchFlowers.nl;Willem@DutchFlowers.nl
2014-04-21 16:24:44;Grace@DutchFlowers.nl;Anouk@DutchFlowers.nl
